Fri 24 Jun 2022 10:48:07 AM CEST
r32n1.lisa.surfsara.nl
uid=55639(jharris) gid=55199(jharris) groups=55199(jharris),46457(lisa_uva_gpu),50488(ssh_forwarding)
/home/jharris/Desktop/approx_attention
/home/jharris/Desktop/approx_attention/venvs/GPU_venv/bin/python

Check if packages installed correctly
Torch: 1.11.0+cu113
PyG: 2.0.4

**************************************************
================= GAT ===========================
**************************************************
Using backend: pytorch

===== PUBMED =====

Namespace(DATASET='pubmed', EPOCHS=300, EVAL_EVERY=10, RUN_SEEDS=[0, 4, 8, 42, 64, 128, 256, 512, 1024, 2048], BATCH_SIZE=1024, LEARNING_RATE=0.01, WEIGHT_DECAY=0.001, NODE_DROPOUT=0.6, HIDDEN_UNITS=8, LAYERS=2, HEADS_IN=8, HEADS_OUT=8, NEIGHBORS=150)

RUN #0: seed0
Epoch 10:, Train 0.8427, Val 0.8700, Test 0.8400
Epoch 60:, Train 0.9999, Val 0.9060, Test 0.8960
Epoch 70:, Train 1.0000, Val 0.9060, Test 0.8930
Epoch 80:, Train 0.9999, Val 0.9220, Test 0.8950
Epoch 90:, Train 1.0000, Val 0.9040, Test 0.9000
Epoch 100:, Train 1.0000, Val 0.9120, Test 0.8940
Epoch 110:, Train 1.0000, Val 0.9060, Test 0.8960
Epoch 120:, Train 1.0000, Val 0.9180, Test 0.8980
Epoch 130:, Train 1.0000, Val 0.9140, Test 0.8930
Epoch 140:, Train 1.0000, Val 0.8980, Test 0.8940
Epoch 150:, Train 1.0000, Val 0.9020, Test 0.8920
Epoch 160:, Train 1.0000, Val 0.9100, Test 0.8970
Epoch 170:, Train 1.0000, Val 0.8980, Test 0.8950
Epoch 180:, Train 1.0000, Val 0.9080, Test 0.8900
Epoch 190:, Train 1.0000, Val 0.8980, Test 0.8960
Epoch 200:, Train 1.0000, Val 0.8980, Test 0.8920
Epoch 210:, Train 1.0000, Val 0.9040, Test 0.8860
Epoch 220:, Train 1.0000, Val 0.9080, Test 0.8880
Epoch 230:, Train 1.0000, Val 0.9000, Test 0.8880
Epoch 240:, Train 1.0000, Val 0.9060, Test 0.8870
Epoch 250:, Train 1.0000, Val 0.8920, Test 0.8850
Epoch 260:, Train 1.0000, Val 0.9040, Test 0.8920
Epoch 270:, Train 1.0000, Val 0.9020, Test 0.8810
Epoch 280:, Train 1.0000, Val 0.8980, Test 0.8830
Epoch 290:, Train 1.0000, Val 0.8940, Test 0.8870
Epoch 300:, Train 1.0000, Val 0.8980, Test 0.8840
BEST: Epoch 10, Train 0.9661, Val 0.9260, Test 0.9050

RUN #3: seed=42
SIGN
Attention Filter (n=88648): 1.000 +\- 0.000 [1.000-1.000]
Total Transformation Time: 0.1104
Epoch 10:, Train 0.9706, Val 0.9320, Test 0.8950
Epoch 20:, Train 0.9965, Val 0.9200, Test 0.9030
Epoch 30:, Train 0.9994, Val 0.9140, Test 0.8950
Epoch 40:, Train 0.9998, Val 0.9100, Test 0.8920
Epoch 50:, Train 1.0000, Val 0.9100, Test 0.8840
Epoch 60:, Train 1.0000, Val 0.9140, Test 0.8850
Epoch 70:, Train 1.0000, Val 0.9160, Test 0.8870
Epoch 80:, Train 1.0000, Val 0.9140, Test 0.8890
Epoch 90:, Train 1.0000, Val 0.9060, Test 0.8960
Epoch 100:, Train 1.0000, Val 0.9160, Test 0.9000
Epoch 110:, Train 1.0000, Val 0.9100, Test 0.9010
Epoch 120:, Train 1.0000, Val 0.9120, Test 0.8920
Epoch 130:, Train 1.0000, Val 0.9080, Test 0.8870
Epoch 140:, Train 1.0000, Val 0.9060, Test 0.8870
Epoch 150:, Train 1.0000, Val 0.9020, Test 0.8930
Epoch 160:, Train 1.0000, Val 0.9080, Test 0.8920
Epoch 170:, Train 1.0000, Val 0.9020, Test 0.8820
Epoch 180:, Train 1.0000, Val 0.8960, Test 0.8910
Epoch 190:, Train 1.0000, Val 0.9000, Test 0.8880
Epoch 200:, Train 1.0000, Val 0.9000, Test 0.8870
Epoch 210:, Train 1.0000, Val 0.9100, Test 0.8960
Epoch 220:, Train 1.0000, Val 0.9040, Test 0.8920
Epoch 230:, Train 1.0000, Val 0.9140, Test 0.8900
Epoch 240:, Train 1.0000, Val 0.9080, Test 0.8870
Epoch 250:, Train 1.0000, Val 0.9060, Test 0.8910
Epoch 260:, Train 1.0000, Val 0.8960, Test 0.8890
Epoch 270:, Train 1.0000, Val 0.9100, Test 0.8950
Epoch 280:, Train 1.0000, Val 0.9040, Test 0.8880
Epoch 290:, Train 1.0000, Val 0.9100, Test 0.8910
Epoch 300:, Train 1.0000, Val 0.9060, Test 0.8850
BEST: Epoch 10, Train 0.9706, Val 0.9320, Test 0.8950

RUN #4: seed=64
SIGN
Attention Filter (n=88648): 1.000 +\- 0.000 [1.000-1.000]
Total Transformation Time: 0.1102
Epoch 10:, Train 0.9641, Val 0.9200, Test 0.9070
Epoch 20:, Train 0.9979, Val 0.9180, Test 0.8970
Epoch 30:, Train 0.9984, Val 0.9120, Test 0.8960
Epoch 40:, Train 0.9999, Val 0.9100, Test 0.8930
Epoch 50:, Train 0.9999, Val 0.9120, Test 0.8960
Epoch 60:, Train 0.9999, Val 0.9160, Test 0.8910
Epoch 70:, Train 1.0000, Val 0.9160, Test 0.8900
Epoch 80:, Train 0.9999, Val 0.9180, Test 0.8930
Epoch 90:, Train 1.0000, Val 0.9160, Test 0.8870
Epoch 100:, Train 1.0000, Val 0.9020, Test 0.8980
Epoch 110:, Train 1.0000, Val 0.9140, Test 0.8900
Epoch 120:, Train 1.0000, Val 0.9160, Test 0.8830
Epoch 130:, Train 1.0000, Val 0.9100, Test 0.8920
Epoch 140:, Train 1.0000, Val 0.9080, Test 0.8880
Epoch 150:, Train 1.0000, Val 0.9220, Test 0.8830
Epoch 160:, Train 1.0000, Val 0.9000, Test 0.8840
Epoch 170:, Train 1.0000, Val 0.9100, Test 0.8940
Epoch 180:, Train 1.0000, Val 0.9120, Test 0.8920
Epoch 190:, Train 1.0000, Val 0.9020, Test 0.8960
Epoch 200:, Train 1.0000, Val 0.9120, Test 0.8920
Epoch 210:, Train 1.0000, Val 0.9060, Test 0.8980
Epoch 220:, Train 1.0000, Val 0.9080, Test 0.8920
Epoch 230:, Train 1.0000, Val 0.8980, Test 0.8920
Epoch 240:, Train 1.0000, Val 0.9080, Test 0.8910
Epoch 250:, Train 1.0000, Val 0.9160, Test 0.8950
Epoch 260:, Train 1.0000, Val 0.9100, Test 0.8970
Epoch 270:, Train 1.0000, Val 0.9040, Test 0.8910
Epoch 280:, Train 1.0000, Val 0.9080, Test 0.8880
Epoch 290:, Train 1.0000, Val 0.9080, Test 0.8960
Epoch 300:, Train 1.0000, Val 0.9120, Test 0.8930
BEST: Epoch 150, Train 1.0000, Val 0.9220, Test 0.8830

RUN #5: seed=128
SIGN
Attention Filter (n=88648): 1.000 +\- 0.000 [1.000-1.000]
Total Transformation Time: 0.1110
Epoch 10:, Train 0.9743, Val 0.9340, Test 0.9020
Epoch 20:, Train 0.9975, Val 0.9040, Test 0.8990
Epoch 30:, Train 0.9997, Val 0.9100, Test 0.9010
Epoch 40:, Train 0.9999, Val 0.9120, Test 0.9060
Epoch 50:, Train 1.0000, Val 0.9100, Test 0.9020
Epoch 60:, Train 1.0000, Val 0.9040, Test 0.8970
Epoch 70:, Train 1.0000, Val 0.9140, Test 0.8990
Epoch 80:, Train 1.0000, Val 0.9160, Test 0.9010
Epoch 90:, Train 1.0000, Val 0.8980, Test 0.8950
Epoch 100:, Train 1.0000, Val 0.9180, Test 0.8940
Epoch 110:, Train 1.0000, Val 0.9040, Test 0.8970
Epoch 120:, Train 1.0000, Val 0.8920, Test 0.8900
Epoch 130:, Train 1.0000, Val 0.9040, Test 0.8960
Epoch 140:, Train 1.0000, Val 0.9120, Test 0.8940
Epoch 150:, Train 1.0000, Val 0.9060, Test 0.8990
Epoch 160:, Train 1.0000, Val 0.9080, Test 0.8960
Epoch 170:, Train 1.0000, Val 0.9100, Test 0.8900
Epoch 180:, Train 1.0000, Val 0.9060, Test 0.8970
Epoch 190:, Train 1.0000, Val 0.9040, Test 0.8920
Epoch 200:, Train 1.0000, Val 0.9060, Test 0.8920
Epoch 210:, Train 1.0000, Val 0.9100, Test 0.8870
Epoch 220:, Train 1.0000, Val 0.9080, Test 0.8960
Epoch 230:, Train 1.0000, Val 0.9120, Test 0.8960
Epoch 240:, Train 1.0000, Val 0.9100, Test 0.8890
Epoch 250:, Train 1.0000, Val 0.9020, Test 0.8890
Epoch 260:, Train 1.0000, Val 0.9040, Test 0.8890
Epoch 270:, Train 1.0000, Val 0.8960, Test 0.8900
Epoch 280:, Train 1.0000, Val 0.8940, Test 0.8890
Epoch 290:, Train 1.0000, Val 0.9000, Test 0.8930
Epoch 300:, Train 1.0000, Val 0.9080, Test 0.8900
BEST: Epoch 10, Train 0.9743, Val 0.9340, Test 0.9020

RUN #6: seed=256
SIGN
Attention Filter (n=88648): 1.000 +\- 0.000 [1.000-1.000]
Total Transformation Time: 0.1107
Epoch 10:, Train 0.9694, Val 0.9240, Test 0.8990
Epoch 20:, Train 0.9975, Val 0.9180, Test 0.8940
Epoch 30:, Train 0.9999, Val 0.9080, Test 0.8930
Epoch 40:, Train 0.9999, Val 0.9040, Test 0.8980
Epoch 50:, Train 1.0000, Val 0.9000, Test 0.8930
Epoch 60:, Train 1.0000, Val 0.9140, Test 0.8940
Epoch 70:, Train 1.0000, Val 0.9100, Test 0.8950
Epoch 80:, Train 1.0000, Val 0.9200, Test 0.8990
Epoch 90:, Train 0.9999, Val 0.9080, Test 0.8960
Epoch 100:, Train 1.0000, Val 0.9160, Test 0.8980
Epoch 110:, Train 1.0000, Val 0.9140, Test 0.8910
Epoch 120:, Train 1.0000, Val 0.9060, Test 0.8960
Epoch 130:, Train 1.0000, Val 0.9060, Test 0.8950
Epoch 140:, Train 1.0000, Val 0.9020, Test 0.8880
Epoch 150:, Train 1.0000, Val 0.9140, Test 0.8920
Epoch 160:, Train 1.0000, Val 0.9100, Test 0.8880
Epoch 170:, Train 1.0000, Val 0.9040, Test 0.8910
Epoch 180:, Train 1.0000, Val 0.9060, Test 0.8880
Epoch 190:, Train 1.0000, Val 0.9060, Test 0.8930
Epoch 200:, Train 1.0000, Val 0.9080, Test 0.8960
Epoch 210:, Train 1.0000, Val 0.9080, Test 0.9050
Epoch 220:, Train 1.0000, Val 0.9040, Test 0.8900
Epoch 230:, Train 1.0000, Val 0.8960, Test 0.8990
Epoch 240:, Train 1.0000, Val 0.8880, Test 0.9000
Epoch 250:, Train 1.0000, Val 0.9080, Test 0.8990
Epoch 260:, Train 1.0000, Val 0.8980, Test 0.9020
Epoch 270:, Train 1.0000, Val 0.9040, Test 0.8910
Epoch 280:, Train 1.0000, Val 0.8960, Test 0.9010
Epoch 290:, Train 1.0000, Val 0.8940, Test 0.8950
Epoch 300:, Train 1.0000, Val 0.8940, Test 0.8940
BEST: Epoch 10, Train 0.9694, Val 0.9240, Test 0.8990

RUN #7: seed=512
SIGN
Attention Filter (n=88648): 1.000 +\- 0.000 [1.000-1.000]
Total Transformation Time: 0.1114
Epoch 10:, Train 0.9724, Val 0.9280, Test 0.8930
Epoch 20:, Train 0.9973, Val 0.9220, Test 0.8980
Epoch 30:, Train 0.9998, Val 0.9040, Test 0.8990
Epoch 40:, Train 0.9998, Val 0.9160, Test 0.8960
Epoch 50:, Train 0.9999, Val 0.9300, Test 0.8930
Epoch 60:, Train 1.0000, Val 0.9200, Test 0.8900
Epoch 70:, Train 1.0000, Val 0.9040, Test 0.8910
Epoch 80:, Train 1.0000, Val 0.9080, Test 0.8990
Epoch 90:, Train 1.0000, Val 0.9040, Test 0.8970
Epoch 100:, Train 1.0000, Val 0.9160, Test 0.8990
Epoch 110:, Train 1.0000, Val 0.9060, Test 0.8900
Epoch 120:, Train 1.0000, Val 0.9040, Test 0.8930
Epoch 130:, Train 1.0000, Val 0.8940, Test 0.8930
Epoch 140:, Train 1.0000, Val 0.9020, Test 0.8940
Epoch 150:, Train 1.0000, Val 0.9060, Test 0.8960
Epoch 160:, Train 1.0000, Val 0.9120, Test 0.8900
Epoch 170:, Train 1.0000, Val 0.9100, Test 0.8850
Epoch 180:, Train 1.0000, Val 0.9020, Test 0.8910
Epoch 190:, Train 1.0000, Val 0.9020, Test 0.8970
Epoch 200:, Train 1.0000, Val 0.9140, Test 0.8910
Epoch 210:, Train 1.0000, Val 0.8940, Test 0.8950
Epoch 220:, Train 1.0000, Val 0.9100, Test 0.8880
Epoch 230:, Train 1.0000, Val 0.9020, Test 0.8910
Epoch 240:, Train 1.0000, Val 0.9060, Test 0.8900
Epoch 250:, Train 1.0000, Val 0.9140, Test 0.9010
Epoch 260:, Train 1.0000, Val 0.9100, Test 0.8980
Epoch 270:, Train 1.0000, Val 0.9100, Test 0.8940
Epoch 280:, Train 1.0000, Val 0.9100, Test 0.8860
Epoch 290:, Train 1.0000, Val 0.9020, Test 0.8890
Epoch 300:, Train 1.0000, Val 0.9040, Test 0.8850
BEST: Epoch 50, Train 0.9999, Val 0.9300, Test 0.8930

RUN #8: seed=1024
SIGN
Attention Filter (n=88648): 1.000 +\- 0.000 [1.000-1.000]
Total Transformation Time: 0.1098
Epoch 10:, Train 0.9692, Val 0.9220, Test 0.8960
Epoch 20:, Train 0.9964, Val 0.9160, Test 0.9040
Epoch 30:, Train 0.9995, Val 0.9100, Test 0.8940
Epoch 40:, Train 0.9998, Val 0.8920, Test 0.8940
Epoch 50:, Train 0.9997, Val 0.9040, Test 0.8940
Epoch 60:, Train 1.0000, Val 0.9160, Test 0.8940
Epoch 70:, Train 0.9998, Val 0.9100, Test 0.8950
Epoch 80:, Train 1.0000, Val 0.9140, Test 0.8910
Epoch 90:, Train 1.0000, Val 0.9080, Test 0.8950
Epoch 100:, Train 1.0000, Val 0.9020, Test 0.8880
Epoch 110:, Train 1.0000, Val 0.9020, Test 0.8850
Epoch 120:, Train 0.9999, Val 0.9040, Test 0.8980
Epoch 130:, Train 1.0000, Val 0.9020, Test 0.8890
Epoch 140:, Train 1.0000, Val 0.9100, Test 0.8850
Epoch 150:, Train 1.0000, Val 0.9180, Test 0.8970
Epoch 160:, Train 1.0000, Val 0.9080, Test 0.8960
Epoch 170:, Train 1.0000, Val 0.9140, Test 0.8930
Epoch 180:, Train 1.0000, Val 0.9120, Test 0.8900
Epoch 190:, Train 1.0000, Val 0.8940, Test 0.8940
Epoch 200:, Train 1.0000, Val 0.9020, Test 0.8880
Epoch 210:, Train 1.0000, Val 0.9120, Test 0.8840
Epoch 220:, Train 1.0000, Val 0.9040, Test 0.8940
Epoch 230:, Train 1.0000, Val 0.9020, Test 0.8870
Epoch 240:, Train 1.0000, Val 0.9080, Test 0.8940
Epoch 250:, Train 1.0000, Val 0.9040, Test 0.8890
Epoch 260:, Train 1.0000, Val 0.9120, Test 0.8920
Epoch 270:, Train 1.0000, Val 0.9020, Test 0.8920
Epoch 280:, Train 1.0000, Val 0.9140, Test 0.8880
Epoch 290:, Train 1.0000, Val 0.9080, Test 0.8890
Epoch 300:, Train 1.0000, Val 0.9060, Test 0.8950
BEST: Epoch 10, Train 0.9692, Val 0.9220, Test 0.8960

RUN #9: seed=2048
SIGN
Attention Filter (n=88648): 1.000 +\- 0.000 [1.000-1.000]
Total Transformation Time: 0.1101
Epoch 10:, Train 0.9688, Val 0.9320, Test 0.8920
Epoch 20:, Train 0.9964, Val 0.9180, Test 0.8880
Epoch 30:, Train 0.9995, Val 0.9220, Test 0.9030
Epoch 40:, Train 0.9997, Val 0.9220, Test 0.8970
Epoch 50:, Train 0.9999, Val 0.9200, Test 0.8940
Epoch 60:, Train 1.0000, Val 0.9120, Test 0.8920
Epoch 70:, Train 1.0000, Val 0.9220, Test 0.8940
Epoch 80:, Train 1.0000, Val 0.9260, Test 0.8950
Epoch 90:, Train 1.0000, Val 0.9140, Test 0.8930
Epoch 100:, Train 1.0000, Val 0.9140, Test 0.8900
Epoch 110:, Train 1.0000, Val 0.9160, Test 0.8910
Epoch 120:, Train 1.0000, Val 0.9100, Test 0.8910
Epoch 130:, Train 1.0000, Val 0.9140, Test 0.8930
Epoch 140:, Train 1.0000, Val 0.9100, Test 0.8900
Epoch 150:, Train 1.0000, Val 0.9140, Test 0.8860
Epoch 160:, Train 1.0000, Val 0.9160, Test 0.8880
Epoch 170:, Train 1.0000, Val 0.9140, Test 0.8850
Epoch 180:, Train 1.0000, Val 0.9120, Test 0.8820
Epoch 190:, Train 1.0000, Val 0.9120, Test 0.8880
Epoch 200:, Train 1.0000, Val 0.9240, Test 0.8910
Epoch 210:, Train 1.0000, Val 0.9100, Test 0.8900
Epoch 220:, Train 1.0000, Val 0.9120, Test 0.8890
Epoch 230:, Train 1.0000, Val 0.9100, Test 0.8950
Epoch 240:, Train 1.0000, Val 0.9100, Test 0.8860
Epoch 250:, Train 1.0000, Val 0.9120, Test 0.8800
Epoch 260:, Train 1.0000, Val 0.9100, Test 0.8850
Epoch 270:, Train 1.0000, Val 0.9140, Test 0.8870
Epoch 280:, Train 1.0000, Val 0.9140, Test 0.8910
Epoch 290:, Train 1.0000, Val 0.9080, Test 0.8900
Epoch 300:, Train 1.0000, Val 0.9100, Test 0.8870
BEST: Epoch 10, Train 0.9688, Val 0.9320, Test 0.8920




==================================================
Model Parameters: 2613768

Avg. Preaggregation Time (s): 0.1111 +/- 0.0015
Avg. Training Time (epoch) (s): 1.1107 +/- 0.1364
Avg. Inference Time (s): 0.1057 +/- 0.0149

Avg. Training Acc: 0.9816 +/- 0.0146
Avg. Validation Acc: 0.9270 +/- 0.0047
Avg. Test Acc: 0.8949 +/- 0.0061

**************************************************

**************************************************
================= SIGN+GAT =======================
**************************************************
Using backend: pytorch

===== PUBMED =====

Namespace(DATASET='pubmed', ATTN_FILTER='gat', EPOCHS=300, EVAL_EVERY=10, RUN_SEEDS=[0, 4, 8, 42, 64, 128, 256, 512, 1024, 2048], HOPS=5, BATCH_SIZE=64, LEARNING_RATE=0.001, WEIGHT_DECAY=1e-06, INCEPTION_LAYERS=2, INCEPTION_UNITS=64, CLASSIFICATION_LAYERS=3, CLASSIFICATION_UNITS=512, FEATURE_DROPOUT=0.0, NODE_DROPOUT=0.4, BATCH_NORMALIZATION=1, FILTER_BATCH_SIZE=100000, ATTN_HEADS=2, ATTN_NORMALIZATION=True, GAT_EPOCHS=300, GAT_BATCH_SIZE=1024, GAT_LEARNING_RATE=0.01, GAT_WEIGHT_DECAY=0.001, GAT_HIDDEN_UNITS=8, GAT_NODE_DROPOUT=0.6, GAT_LAYERS=2, GAT_HEADS_IN=8, GAT_HEADS_OUT=8, GAT_NEIGHBORS=150, GAT_LR_PATIENCE=5)

RUN #0: seed=0
GAT
Attention Filter (n=108365): 0.264 +\- 0.293 [0.004-0.979]
Total Transformation Time: 355.0970
Epoch 10:, Train 0.9755, Val 0.8840, Test 0.8950
Epoch 20:, Train 0.9976, Val 0.8740, Test 0.8920
Epoch 30:, Train 0.9990, Val 0.8740, Test 0.8830
Epoch 40:, Train 0.9998, Val 0.8840, Test 0.8860
Epoch 50:, Train 0.9998, Val 0.8760, Test 0.8950
Epoch 60:, Train 1.0000, Val 0.8680, Test 0.8880
Epoch 70:, Train 0.9999, Val 0.8560, Test 0.9010
Epoch 80:, Train 0.9999, Val 0.8640, Test 0.8910
Epoch 90:, Train 1.0000, Val 0.8740, Test 0.8930
Epoch 100:, Train 1.0000, Val 0.8740, Test 0.8970
Epoch 110:, Train 1.0000, Val 0.8740, Test 0.8930
Epoch 120:, Train 1.0000, Val 0.8720, Test 0.9030
Epoch 130:, Train 1.0000, Val 0.8700, Test 0.8940
Epoch 140:, Train 1.0000, Val 0.8640, Test 0.8950
Epoch 150:, Train 1.0000, Val 0.8740, Test 0.8940
Epoch 160:, Train 1.0000, Val 0.8820, Test 0.8900
Epoch 170:, Train 1.0000, Val 0.8680, Test 0.8930
Epoch 180:, Train 1.0000, Val 0.8740, Test 0.8890
Epoch 190:, Train 1.0000, Val 0.8660, Test 0.8940
Epoch 200:, Train 1.0000, Val 0.8680, Test 0.8940
Epoch 210:, Train 1.0000, Val 0.8780, Test 0.8920
Epoch 220:, Train 1.0000, Val 0.8680, Test 0.8910
Epoch 230:, Train 1.0000, Val 0.8680, Test 0.8920
Epoch 240:, Train 1.0000, Val 0.8720, Test 0.8850
Epoch 250:, Train 1.0000, Val 0.8600, Test 0.8920
Epoch 260:, Train 1.0000, Val 0.8620, Test 0.8950
Epoch 270:, Train 1.0000, Val 0.8760, Test 0.8910
Epoch 280:, Train 1.0000, Val 0.8700, Test 0.9000
Epoch 290:, Train 1.0000, Val 0.8780, Test 0.8950
Epoch 300:, Train 1.0000, Val 0.8720, Test 0.8900
BEST: Epoch 10, Train 0.9755, Val 0.8840, Test 0.8950

RUN #1: seed=4
GAT
Attention Filter (n=108365): 0.264 +\- 0.293 [0.005-0.978]
Total Transformation Time: 350.5168
Epoch 10:, Train 0.9819, Val 0.8860, Test 0.8990
Epoch 20:, Train 0.9952, Val 0.8920, Test 0.8920
Epoch 30:, Train 0.9987, Val 0.8780, Test 0.8970
Epoch 40:, Train 0.9997, Val 0.8780, Test 0.8910
Epoch 50:, Train 0.9999, Val 0.8960, Test 0.8980
Epoch 60:, Train 0.9999, Val 0.8740, Test 0.8920
Epoch 70:, Train 0.9999, Val 0.8820, Test 0.8840
Epoch 80:, Train 1.0000, Val 0.8860, Test 0.8970
Epoch 90:, Train 1.0000, Val 0.8840, Test 0.8960
Epoch 100:, Train 1.0000, Val 0.8900, Test 0.8920
Epoch 110:, Train 0.9999, Val 0.8680, Test 0.8930
Epoch 120:, Train 1.0000, Val 0.8800, Test 0.8900
Epoch 130:, Train 1.0000, Val 0.8760, Test 0.8930
Epoch 140:, Train 1.0000, Val 0.8840, Test 0.8950
Epoch 150:, Train 1.0000, Val 0.8760, Test 0.8900
Epoch 160:, Train 1.0000, Val 0.8760, Test 0.8930
Epoch 170:, Train 1.0000, Val 0.8840, Test 0.9020
Epoch 180:, Train 1.0000, Val 0.8820, Test 0.8930
Epoch 190:, Train 1.0000, Val 0.8820, Test 0.8980
Epoch 200:, Train 1.0000, Val 0.8920, Test 0.8960
Epoch 210:, Train 1.0000, Val 0.8900, Test 0.9020
Epoch 220:, Train 1.0000, Val 0.8780, Test 0.9040
Epoch 230:, Train 1.0000, Val 0.8820, Test 0.8890
Epoch 240:, Train 1.0000, Val 0.8840, Test 0.8940
Epoch 250:, Train 1.0000, Val 0.8900, Test 0.8950
Epoch 260:, Train 1.0000, Val 0.8840, Test 0.8980
Epoch 270:, Train 1.0000, Val 0.8860, Test 0.8990
Epoch 280:, Train 1.0000, Val 0.8840, Test 0.9030
Epoch 290:, Train 1.0000, Val 0.8960, Test 0.9010
Epoch 300:, Train 1.0000, Val 0.8780, Test 0.9080
BEST: Epoch 50, Train 0.9999, Val 0.8960, Test 0.8980

RUN #2: seed=8
GAT
Attention Filter (n=108365): 0.264 +\- 0.293 [0.003-0.981]
Total Transformation Time: 355.8771
Epoch 10:, Train 0.9801, Val 0.8780, Test 0.8990
Epoch 20:, Train 0.9960, Val 0.8880, Test 0.8980
Epoch 30:, Train 0.9990, Val 0.8820, Test 0.8960
Epoch 40:, Train 0.9996, Val 0.8800, Test 0.8930
Epoch 50:, Train 0.9998, Val 0.8760, Test 0.8960
Epoch 60:, Train 0.9999, Val 0.8900, Test 0.8940
Epoch 70:, Train 1.0000, Val 0.8900, Test 0.8970
Epoch 80:, Train 1.0000, Val 0.8860, Test 0.8970
Epoch 90:, Train 1.0000, Val 0.8940, Test 0.8950
Epoch 100:, Train 1.0000, Val 0.8760, Test 0.8920
Epoch 110:, Train 1.0000, Val 0.8860, Test 0.9030
Epoch 120:, Train 1.0000, Val 0.8820, Test 0.9030
Epoch 130:, Train 1.0000, Val 0.8880, Test 0.8990
Epoch 140:, Train 1.0000, Val 0.8820, Test 0.8990
Epoch 150:, Train 1.0000, Val 0.8780, Test 0.8990
Epoch 160:, Train 1.0000, Val 0.8780, Test 0.8940
Epoch 170:, Train 1.0000, Val 0.8740, Test 0.8960
Epoch 180:, Train 1.0000, Val 0.8880, Test 0.8990
Epoch 190:, Train 1.0000, Val 0.8780, Test 0.8970
Epoch 200:, Train 1.0000, Val 0.8800, Test 0.8890
Epoch 210:, Train 1.0000, Val 0.8780, Test 0.8950
Epoch 220:, Train 1.0000, Val 0.8780, Test 0.8910
Epoch 230:, Train 1.0000, Val 0.8860, Test 0.8930
Epoch 240:, Train 1.0000, Val 0.8880, Test 0.8930
Epoch 250:, Train 1.0000, Val 0.8880, Test 0.9010
Epoch 260:, Train 1.0000, Val 0.8760, Test 0.8930
Epoch 270:, Train 1.0000, Val 0.8720, Test 0.9010
Epoch 280:, Train 1.0000, Val 0.8760, Test 0.8960
Epoch 290:, Train 1.0000, Val 0.8860, Test 0.8940
Epoch 300:, Train 1.0000, Val 0.8800, Test 0.8970
BEST: Epoch 90, Train 1.0000, Val 0.8940, Test 0.8950

RUN #3: seed=42
GAT
Attention Filter (n=108365): 0.264 +\- 0.294 [0.004-0.979]
Total Transformation Time: 345.3759
Epoch 10:, Train 0.9741, Val 0.8780, Test 0.8890
Epoch 20:, Train 0.9959, Val 0.8820, Test 0.8960
Epoch 30:, Train 0.9991, Val 0.8800, Test 0.8880
Epoch 40:, Train 0.9997, Val 0.8700, Test 0.8900
Epoch 50:, Train 0.9997, Val 0.8720, Test 0.8900
Epoch 60:, Train 0.9999, Val 0.8700, Test 0.8980
Epoch 70:, Train 1.0000, Val 0.8700, Test 0.8900
Epoch 80:, Train 1.0000, Val 0.8740, Test 0.8840
Epoch 90:, Train 1.0000, Val 0.8660, Test 0.8900
Epoch 100:, Train 0.9999, Val 0.8820, Test 0.8950
Epoch 110:, Train 1.0000, Val 0.8840, Test 0.8940
Epoch 120:, Train 1.0000, Val 0.8880, Test 0.8960
Epoch 130:, Train 1.0000, Val 0.8780, Test 0.8860
Epoch 140:, Train 1.0000, Val 0.8820, Test 0.8950
Epoch 150:, Train 1.0000, Val 0.8820, Test 0.8860
Epoch 160:, Train 1.0000, Val 0.8800, Test 0.8860
Epoch 170:, Train 1.0000, Val 0.8740, Test 0.8800
Epoch 180:, Train 1.0000, Val 0.8840, Test 0.8880
Epoch 190:, Train 1.0000, Val 0.8880, Test 0.8930
Epoch 200:, Train 1.0000, Val 0.8900, Test 0.8880
Epoch 210:, Train 1.0000, Val 0.8800, Test 0.8820
Epoch 220:, Train 1.0000, Val 0.8940, Test 0.8940
Epoch 230:, Train 1.0000, Val 0.8820, Test 0.8880
Epoch 240:, Train 1.0000, Val 0.8800, Test 0.8900
Epoch 250:, Train 1.0000, Val 0.8840, Test 0.8790
Epoch 260:, Train 1.0000, Val 0.8760, Test 0.8840
Epoch 270:, Train 1.0000, Val 0.8780, Test 0.8850
Epoch 280:, Train 1.0000, Val 0.8840, Test 0.8880
Epoch 290:, Train 1.0000, Val 0.8700, Test 0.8940
Epoch 300:, Train 1.0000, Val 0.8760, Test 0.8830
BEST: Epoch 220, Train 1.0000, Val 0.8940, Test 0.8940

RUN #4: seed=64
GAT
Attention Filter (n=108365): 0.264 +\- 0.294 [0.003-0.981]
Total Transformation Time: 350.1862
Epoch 10:, Train 0.9767, Val 0.8680, Test 0.8950
Epoch 20:, Train 0.9960, Val 0.8820, Test 0.9010
Epoch 30:, Train 0.9990, Val 0.8660, Test 0.9010
Epoch 40:, Train 0.9993, Val 0.8760, Test 0.8980
Epoch 50:, Train 0.9997, Val 0.8740, Test 0.8960
Epoch 60:, Train 0.9997, Val 0.8740, Test 0.8940
Epoch 70:, Train 0.9997, Val 0.8960, Test 0.8940
